,name,city,content,score,date
326,时间之葬,北京,从主题上讲，勇气可嘉，比绝症更令人绝望的，是利益操持下的强权制度。从手法上讲，这大概就是那种很多人希望国内能拍出来的“改变现实的电影”。,推荐,2018-06-18
327,刘土呆treasure,北京,我就问药企的研发费用谁买单？市场经济这么多年了，商人还是地主周扒皮嘴脸，都晓得吃饭不能搞人民公社大锅饭，吃药就一定要全民AA？谁不同情病人，谁不担心自己没有药，谁不渴望延续生命？但不代表这病人所得到的救赎就真的那么理所应当。,还行,2018-07-09
328,Jody.L 李九弟,江苏南京,"“我相信未来会好起来。希望这一天，早点来吧。”
我们终于有了为之骄傲的电影。
离开的人们，现在2018年了，看看这个世界吧。",力荐,2018-07-06
329,李濛Lemon,北京,片中的角色都面临法律与良知相悖的困境，而编剧也一直在故事深度与能否过审的两难中纠结。前半段黑色幽默，的确有《达拉斯买家俱乐部》的气质，后半段升华得有点过，滥煽情，但被演员的好演技平衡掉了。几乎所有角色的演技都值得吹上一波，徐峥和周一围少许的对手戏相当精彩。,推荐,2018-06-18
330,内陆飞鱼,云南昆明,佩服，中国现实主义题材拍摄方式的一种样板，影像，故事，节奏，表演皆纯熟到位，悲而不哀，怨而不愤，尺度掌握好，结尾有些那个，但好像也没有更好办法了，自私懦弱的平民百姓，几乎成为救民于水火的“超级英雄”，这是最发人深省的地方，宁浩、徐峥提携新导演，提携很到位，预感徐峥要拿表演奖啦。,推荐,2018-06-30
331,圆首的秘书,北京,真的不错哦，直到结尾都不错，个人愿意再看一遍。但实话讲，并不觉得这是中国电影的进步，也不是什么制度的进步，至多是化用其他电影创意的方式的进步。其中比较露骨没藏好的地方，比如结尾对辩护人毫无节制的“索取”，让人瞬间失去共情的动力。中国缺故事吗？显然不缺，但始终还是缺一点“大聪明”。,推荐,2018-07-05
332,sun,广东深圳,看的点映，今年国产最佳无疑了！我们太需要这样的电影了，故事情怀道理深刻都有，徐峥和王传君会拿奖吧！,力荐,2018-06-30
333,羽川翼,北京,非常现实的题材，到后面全场都在擦眼泪，每一个人都演技在线，片尾字幕看到瑞士格列宁在我国已经进入医保，慢粒白血病人存活率从02的30%增加到85%，真的太好了,力荐,2018-07-06
334,KID A,"Rio de Janeiro, Brazil",先让你轻易感动得稀里哗啦，再让你觉得连救命药0关税都是恩赐是及时雨#宣宣水准与时俱进# #朝中有人好拍电影#,较差,2018-07-04
335,tata,浙江杭州,可能煽情部分对大多数老百姓来说，是做的很到位，我这种身经百战的豆瓣er可不吃这套😓，片子不坏，题材好，值得看看，三星半吧。媒体吹的上天，也有点滑鸡,还行,2018-07-04
336,陆冠均,关注此人,"这几年有那么多正面导向的新闻报道，希望大家去关注医改药改、关注伤残病弱群体，其实都不如这样一部脍炙人口的电影来得更有效果。
《我不是药神》的成功，算是偶然中的必然。",力荐,2018-07-05
337,胡弃暗,江苏苏州,谭卓有点郝蕾的意思。,还行,2018-07-05
338,女神的秋裤,山东青岛,有故事，有技术，有意义，这特马才叫电影，一部能把人看哭的喜剧电影。前半段绝壁是宁浩指导！……还有，做坏事会下地狱的！,力荐,2018-06-30
339,番茄牛腩,关注此人,看的点映首场，吹爆剧组，真实事件改编，剧情写的举重若轻，市井小人物开始为了赚钱，有了几个好朋友，害怕了退出了，最后又愧疚了回头了。人物塑造很饱满了，剧情啊逻辑什么的也很顺，编剧很皮啊好多前后呼应的点。有笑有泪，前面有多好笑后面就有多想哭，而且是真的能引发社会讨论的好片，五星！！,力荐,2018-06-30
340,内陆飞鱼,云南昆明,佩服，中国现实主义题材拍摄方式的一种样板，影像，故事，节奏，表演皆纯熟到位，悲而不哀，怨而不愤，尺度掌握好，结尾有些那个，但好像也没有更好办法了，自私懦弱的平民百姓，几乎成为救民于水火的“超级英雄”，这是最发人深省的地方，宁浩、徐峥提携新导演，提携很到位，预感徐峥要拿表演奖啦。,推荐,2018-06-30
341,圆首的秘书,北京,真的不错哦，直到结尾都不错，个人愿意再看一遍。但实话讲，并不觉得这是中国电影的进步，也不是什么制度的进步，至多是化用其他电影创意的方式的进步。其中比较露骨没藏好的地方，比如结尾对辩护人毫无节制的“索取”，让人瞬间失去共情的动力。中国缺故事吗？显然不缺，但始终还是缺一点“大聪明”。,推荐,2018-07-05
342,sun,广东深圳,看的点映，今年国产最佳无疑了！我们太需要这样的电影了，故事情怀道理深刻都有，徐峥和王传君会拿奖吧！,力荐,2018-06-30
343,羽川翼,北京,非常现实的题材，到后面全场都在擦眼泪，每一个人都演技在线，片尾字幕看到瑞士格列宁在我国已经进入医保，慢粒白血病人存活率从02的30%增加到85%，真的太好了,力荐,2018-07-06
344,KID A,"Rio de Janeiro, Brazil",先让你轻易感动得稀里哗啦，再让你觉得连救命药0关税都是恩赐是及时雨#宣宣水准与时俱进# #朝中有人好拍电影#,较差,2018-07-04
345,tata,浙江杭州,可能煽情部分对大多数老百姓来说，是做的很到位，我这种身经百战的豆瓣er可不吃这套😓，片子不坏，题材好，值得看看，三星半吧。媒体吹的上天，也有点滑鸡,还行,2018-07-04
346,陆冠均,关注此人,"这几年有那么多正面导向的新闻报道，希望大家去关注医改药改、关注伤残病弱群体，其实都不如这样一部脍炙人口的电影来得更有效果。
《我不是药神》的成功，算是偶然中的必然。",力荐,2018-07-05
347,胡弃暗,江苏苏州,谭卓有点郝蕾的意思。,还行,2018-07-05
348,女神的秋裤,山东青岛,有故事，有技术，有意义，这特马才叫电影，一部能把人看哭的喜剧电影。前半段绝壁是宁浩指导！……还有，做坏事会下地狱的！,力荐,2018-06-30
349,番茄牛腩,关注此人,看的点映首场，吹爆剧组，真实事件改编，剧情写的举重若轻，市井小人物开始为了赚钱，有了几个好朋友，害怕了退出了，最后又愧疚了回头了。人物塑造很饱满了，剧情啊逻辑什么的也很顺，编剧很皮啊好多前后呼应的点。有笑有泪，前面有多好笑后面就有多想哭，而且是真的能引发社会讨论的好片，五星！！,力荐,2018-06-30
350,张大水,湖北武汉,摄影有几场戏挺喜欢，大排档火和烟作为前景的戏，葬礼后徐峥主视角穿过人群的戏。,推荐,2018-07-07
351,橘生淮南,浙江杭州,真的很好看！关注我们身边最关键的医疗，赚了我半场的眼泪！力荐！,力荐,2018-07-04
352,Superhat,北京,善良是一种选择。题材难得，成功造神，真实事件作嫁衣，换个名目也成立。人物特点突出但落不下去，患病停药有什么后果，何以至此？一概不知。狂欢似的拔地而起，现实一敲打就退缩。前一半飘，后一半煽。仅以法大于情、求生无罪拷问现实，很弱。意不在关怀，而在巨婴社会做好人难。演技合格。好项目。,还行,2018-07-03
353,Pukii,上海,好看！真的好看！虽然导演的节奏有点商业，不够个性，但基本上完成度有九成了。看得挺想哭的。。。很多问题，没有答案。为什么没有答案？对不起，这也没有答案。。。,力荐,2018-07-03
354,麻绳,北京,应该是2018年最爆炸的话题电影。直面中国底层生命的苦难和尊严，也没有逃避对社会制度和商业法则的拷问，在当下的中国电影中十分难得。创作上很成熟，剧作和表演尤其出色，每个人物都很立体，性格逻辑都很扎实，徐峥表演的突破性很大。事实证明，只要有生存空间，中国也能拍出《辩护人》那样的电影,力荐,2018-06-21
355,诸葛不要,北京,比《达拉斯买家俱乐部》更让人感动一些，真实代入感太强了。黄毛像随处可见的村镇青年，却有着难得的江湖气。程勇则由猥琐奸商，逐渐成长为大侠。众生皆苦，不是药神是凡人。,力荐,2018-07-02
356,支离疏,云南昆明,确实很不错，四星水准，鼓励一星。,力荐,2018-07-01
357,二十二岛主,北京,上影节第14场。没有那么好，但作为新锐导演处女作足够扎实锋利，对于现实的刻画以及医药制度的批判，能够过审本身就已很了不起，在有限的话语环境内也做到了最好的表达，尤其是徐峥谭卓王传君三位的表演，为这个故事大大增色。部分场景有借鉴韩影的色彩，希望以后拍类型片散伙饭部分不要再吃火锅了。,推荐,2018-06-19
358,我要加油,江苏南京,剧情特别搞笑，而且特别接地气，把现实生活中的都呈现出来,推荐,2018-07-04
359,官方认证小可耐,"San Francisco Bay Area, United States",特意买票看了电影，不想剧透太多，总体就是主角诠释到位，配角都很出彩，故事没有尿点。王传君真的让人意想不到。吕受益和黄毛的部分承包了我大部分的泪点。开始是喜剧，后半部分发人深省。在我看来是值得去影院贡献一波票房的优质国产电影,力荐,2018-06-30
360,张大水,湖北武汉,摄影有几场戏挺喜欢，大排档火和烟作为前景的戏，葬礼后徐峥主视角穿过人群的戏。,推荐,2018-07-07
361,橘生淮南,浙江杭州,真的很好看！关注我们身边最关键的医疗，赚了我半场的眼泪！力荐！,力荐,2018-07-04
362,Superhat,北京,善良是一种选择。题材难得，成功造神，真实事件作嫁衣，换个名目也成立。人物特点突出但落不下去，患病停药有什么后果，何以至此？一概不知。狂欢似的拔地而起，现实一敲打就退缩。前一半飘，后一半煽。仅以法大于情、求生无罪拷问现实，很弱。意不在关怀，而在巨婴社会做好人难。演技合格。好项目。,还行,2018-07-03
363,Pukii,上海,好看！真的好看！虽然导演的节奏有点商业，不够个性，但基本上完成度有九成了。看得挺想哭的。。。很多问题，没有答案。为什么没有答案？对不起，这也没有答案。。。,力荐,2018-07-03
