,name,city,content,score,date
305,寒枝雀静,上海,D＋ / 又是一部塞再多解读也食之无味的姜文。以配乐作比喻，《太阳》中久石让用一段旋律作出了无数丰富变奏，而本片只是一个调子的呆板重复。钟楼之夜一段的落拓荒诞感仿佛将我召唤回了《太阳》，但之后影片并没有起飞，而是在类型框架里艰难打滚勉强推进完。三星半全给剪辑和几个特别流畅的长镜头。无论是电影市场还是艺术殿堂，留给姜文撒野的机会恐怕都已经不多了。,还行,2018-07-13
306,魏小河,广东深圳,逻辑混乱，人物支离碎片，整成一个滑稽剧了，心累,较差,2018-07-14
307,fushia,北京,这是啥？？姜文是有多想给别人当爸爸 硬生生把自己的角色改成了一个爹 彭于晏是在跑酷嘛 中间还有一段穿插了屋顶人猿泰山？？,较差,2018-07-13
308,关宏峰女朋友,浙江杭州,说的抗日神剧真的没说错......,很差,2018-07-13
309,食菠萝,"台中, 台湾",祝票房扑街。这是侮辱观众的智商。还特喵的作践影评人。,很差,2018-07-13
310,草威,北京,屋顶上的北平。建议给许晴这个角色拍个外传。,null,2018-07-10
311,张可颐的小迷弟,广东佛山,①没了个传统的武林师父，死了个操刀的洋人养父，杀了个反清复明改李为朱的师兄，送走了个身为辛亥遗老却又被拔光牙的爸爸，弑师送父里藏着一部近代思想史与革命史，“也该找个自个的儿子了”。②许晴的角色很有意思，基本可以视作符号化后的中国——一支不老针上周打左边这周打右边，谁也不会觉得她已七十，最多六十九。对应影片上映年份即可知六十九代表什么；忽左忽右的思潮，谁都想救中国，但是这支针有时仍会从中间打，中国先被北洋政府强暴，又将被日本人侮辱。而她臀上一个“根本之印”，也尽显当年中国被称“支那猪”的痛苦。③最后李天然的一声声呼喊仍是逃避，然而再好的裁缝也不能帮他做出适合中国穿的袍子，他只有独自去寻找自己的“儿子”，然后拿一壶新的，同样要传一百年的酒传给他。④害了师父又为他塑像的朱潜龙，对应袁世凯？（7.9）,推荐,2018-07-13
312,拔刀诀,辽宁大连,毫无疑问是姜文最差的电影，银样蜡枪头～一群毫无人味木偶似的话痨人物，说着莫名其妙自以为深刻的台词，做些神神叨叨细思无用的蠢事～全程尬～另: 在姜文眼里影评人是真贱，在影评人眼里姜文仍是神，哈哈！,较差,2018-07-13
313,风起长林,四川广安,说好也不好，昨晚吧阳光灿烂的日子刷完，今天看这个让人大跌眼镜，卖腐肉的彭于晏让我对他的好感转黑，剧情平庸，平淡如水，食之无味,很差,2018-07-13
314,Madison,"London, United Kingdom",有点拧巴,null,2018-07-11
315,恶魔的步调,浙江台州,总有种屋顶上的轻骑兵和黑店狂想曲mix的错觉,推荐,2018-07-13
316,张晚禾,"Reykjavík, Iceland",靠一堆咋呼的台词撑起来的平庸电影，似乎看到了姜文满脸写着：老子就是有才。另外想问史航是来干什么的？,还行,2018-07-13
317,突然粉碎,北京,屋顶不是《阳灿》里的屋顶了，人也不是从前的那个天然呆了，但在这个盘根错节正邪对立的复仇故事里，爱多过恨，就已经足够了，还有肖二和密度超高的俏皮话值得回味，一直觉得姜文电影里的男性角色一言难尽，女性却都聪慧独立深明大义，尤其以为周韵代表（带上帽子就致敬情人，上次是《一步之遥》,还行,2018-07-13
318,啵酱,关注此人,姜文的电影，我一直不太能欣赏，感觉就是拍给爷们看的，一股子糙气,还行,2018-07-13
319,LYFWYA,安徽合肥,姜文终于彻底走下神坛！什么烂片，强烈安利姜文去看看鲁迅《故事新编》里的那篇《铸剑》，深刻领悟一下什么是复仇！,较差,2018-07-13
320,草威,北京,屋顶上的北平。建议给许晴这个角色拍个外传。,null,2018-07-10
321,张可颐的小迷弟,广东佛山,①没了个传统的武林师父，死了个操刀的洋人养父，杀了个反清复明改李为朱的师兄，送走了个身为辛亥遗老却又被拔光牙的爸爸，弑师送父里藏着一部近代思想史与革命史，“也该找个自个的儿子了”。②许晴的角色很有意思，基本可以视作符号化后的中国——一支不老针上周打左边这周打右边，谁也不会觉得她已七十，最多六十九。对应影片上映年份即可知六十九代表什么；忽左忽右的思潮，谁都想救中国，但是这支针有时仍会从中间打，中国先被北洋政府强暴，又将被日本人侮辱。而她臀上一个“根本之印”，也尽显当年中国被称“支那猪”的痛苦。③最后李天然的一声声呼喊仍是逃避，然而再好的裁缝也不能帮他做出适合中国穿的袍子，他只有独自去寻找自己的“儿子”，然后拿一壶新的，同样要传一百年的酒传给他。④害了师父又为他塑像的朱潜龙，对应袁世凯？（7.9）,推荐,2018-07-13
322,拔刀诀,辽宁大连,毫无疑问是姜文最差的电影，银样蜡枪头～一群毫无人味木偶似的话痨人物，说着莫名其妙自以为深刻的台词，做些神神叨叨细思无用的蠢事～全程尬～另: 在姜文眼里影评人是真贱，在影评人眼里姜文仍是神，哈哈！,较差,2018-07-13
323,风起长林,四川广安,说好也不好，昨晚吧阳光灿烂的日子刷完，今天看这个让人大跌眼镜，卖腐肉的彭于晏让我对他的好感转黑，剧情平庸，平淡如水，食之无味,很差,2018-07-13
324,Madison,"London, United Kingdom",有点拧巴,null,2018-07-11
325,恶魔的步调,浙江台州,总有种屋顶上的轻骑兵和黑店狂想曲mix的错觉,推荐,2018-07-13
326,张晚禾,"Reykjavík, Iceland",靠一堆咋呼的台词撑起来的平庸电影，似乎看到了姜文满脸写着：老子就是有才。另外想问史航是来干什么的？,还行,2018-07-13
327,突然粉碎,北京,屋顶不是《阳灿》里的屋顶了，人也不是从前的那个天然呆了，但在这个盘根错节正邪对立的复仇故事里，爱多过恨，就已经足够了，还有肖二和密度超高的俏皮话值得回味，一直觉得姜文电影里的男性角色一言难尽，女性却都聪慧独立深明大义，尤其以为周韵代表（带上帽子就致敬情人，上次是《一步之遥》,还行,2018-07-13
328,啵酱,关注此人,姜文的电影，我一直不太能欣赏，感觉就是拍给爷们看的，一股子糙气,还行,2018-07-13
329,LYFWYA,安徽合肥,姜文终于彻底走下神坛！什么烂片，强烈安利姜文去看看鲁迅《故事新编》里的那篇《铸剑》，深刻领悟一下什么是复仇！,较差,2018-07-13
330,南悠一,北京,一首《在宁静的泻湖边》不断重复，管弦弹月夜，家仇倒未必，国恨未真有。姜文不想跟影评人较劲，就是想问一句，影评人是怎么变成潘公公的，他悲悯他们，他那叫刻薄的爱。姜文过气了吗？我看也未必，这块土地现在的病，那是一百年前就种下的，说到底是民国的皮当代的骨。所以只要我能解扣，这片就好看。,推荐,2018-07-14
331,自掘坟墓,四川乐山,电影很姜文，也就是不知所云，而且电影整体有点粗糙，只能说比一步之遥稍微有看头一点吧。,还行,2018-07-12
332,cliosong,天津,（3.0）任性，轻佻，油腻。印象流上联想到最近的花筐，姜文这三部在谋求风格上愈陷愈深，却不愿抛弃故事，因为故事能卖票？反抗侵略的严肃意义与滑稽的表达怎么融合，可行的道路很窄的。弹指神通与枸杞蜜蜡、推特治国都是成年人拒绝逃离孩童梦幻、接受更复杂世界的避难所。,较差,2018-07-13
333,阿暖,北京,既不太好，也不太差，地位尴尬，亦如表达尴尬，说到底还是太过水准之作。但后半段还是简单和好看的，至少拍出来屋顶的浪漫。蓝青峰这条线有删减未必是坏事，一部电影有一个主角就够了。,推荐,2018-07-12
334,老子就是牛逼,关注此人,越来越不喜欢姜文的风格，不知所云，无厘头！看的乱哄哄，烂片。,很差,2018-07-13
335,白颜料4块8,江苏南京,如果你是想看一部电影，这其实可能不算是电影，演法、拍法、剪法都更像是话剧，而且是一幕幕非常短幕数非常多的话剧。叙事很差，彭于晏和周韵的对手戏谁也指望不上谁，两人纯背台词，但他们只要一有姜文、廖凡带着演，就明显好一些。最精彩的还是姜文和廖凡的几段对手戏，虽然依然压不住空洞的台词。,还行,2018-07-14
336,冰山李,北京,本片改编自村上春树的短篇小说《烧鸦片仓》，比李沧东改编得好,很差,2018-07-14
337,神枪沙子龙,关注此人,姜文现在导演功力直追刘奋斗啊，把廖凡用成这样也是没谁了,很差,2018-07-13
338,心生,北京,尽管去掉了很多锋芒，但骨子里还是那个熟悉的姜文，比如那种特别的情绪与节奏，都太珍贵了。整部片子看下来，我还是不由自主地感受到了姜文的伤感，那种贯穿在姜文所有电影作品中的伤感，那种在角色甚至故事之外的伤感。这次明显感觉到，姜文有意收了很多锋芒，包括对于故事的选取（也进而使他让出男主），包括这次在故事推进上的“返”常规，整体上这一次的姜文不再那样自我肆意，也难说好坏，但总归是有点让我个人产生一点畅快后的失落（不是失望）。但即便如此，姜文还是姜文，他的烙印打在电影的每一帧上，依旧那样独特迷人，看不够。所以，继续保持期待。我期待的不是他下一部拍什么故事，归根到底，我期待的只是下一部姜文作品。,推荐,2018-07-14
339,Dreamer,北京,很幸运参加了古北水镇的首映礼。露天电影感觉还挺不错，宛若置身天堂电影院，现场观影气氛也很棒，不少笑点，不禁鼓掌。全片情节很紧凑，但是感觉要表达的东西太多了，所以感觉完成的没有那么好，后半段稍有失望，部分角色也没有展开太好。彭于晏身材是真好。外国人Andy北京话说的比我还溜，也是服气。,推荐,2018-07-11
340,南悠一,北京,一首《在宁静的泻湖边》不断重复，管弦弹月夜，家仇倒未必，国恨未真有。姜文不想跟影评人较劲，就是想问一句，影评人是怎么变成潘公公的，他悲悯他们，他那叫刻薄的爱。姜文过气了吗？我看也未必，这块土地现在的病，那是一百年前就种下的，说到底是民国的皮当代的骨。所以只要我能解扣，这片就好看。,推荐,2018-07-14
341,自掘坟墓,四川乐山,电影很姜文，也就是不知所云，而且电影整体有点粗糙，只能说比一步之遥稍微有看头一点吧。,还行,2018-07-12
342,cliosong,天津,（3.0）任性，轻佻，油腻。印象流上联想到最近的花筐，姜文这三部在谋求风格上愈陷愈深，却不愿抛弃故事，因为故事能卖票？反抗侵略的严肃意义与滑稽的表达怎么融合，可行的道路很窄的。弹指神通与枸杞蜜蜡、推特治国都是成年人拒绝逃离孩童梦幻、接受更复杂世界的避难所。,较差,2018-07-13
343,阿暖,北京,既不太好，也不太差，地位尴尬，亦如表达尴尬，说到底还是太过水准之作。但后半段还是简单和好看的，至少拍出来屋顶的浪漫。蓝青峰这条线有删减未必是坏事，一部电影有一个主角就够了。,推荐,2018-07-12
344,老子就是牛逼,关注此人,越来越不喜欢姜文的风格，不知所云，无厘头！看的乱哄哄，烂片。,很差,2018-07-13
345,白颜料4块8,江苏南京,如果你是想看一部电影，这其实可能不算是电影，演法、拍法、剪法都更像是话剧，而且是一幕幕非常短幕数非常多的话剧。叙事很差，彭于晏和周韵的对手戏谁也指望不上谁，两人纯背台词，但他们只要一有姜文、廖凡带着演，就明显好一些。最精彩的还是姜文和廖凡的几段对手戏，虽然依然压不住空洞的台词。,还行,2018-07-14
