year,month,day,hour,season,PM_China,PM_US
2013,9,1,12,3,28,33
2013,9,1,13,3,26,30
2013,9,1,14,3,36,42
2013,9,1,15,3,44,45
2013,9,1,16,3,50,49
2013,9,1,17,3,50,55
2013,9,1,18,3,59,64
2013,9,1,19,3,61,66
2013,9,1,20,3,77,69
2013,9,1,21,3,62,65
2013,9,1,22,3,58,55
2013,9,1,23,3,69,71
2013,9,2,0,3,82,84
2013,9,2,1,3,90,89
2013,9,2,2,3,43,29
2013,9,2,3,3,36,33
2013,9,2,4,3,29,33
2013,9,2,5,3,46,41
2013,9,2,6,3,37,47
2013,9,2,7,3,45,43
2013,9,2,8,3,44,44
2013,9,2,9,3,44,45
2013,9,2,10,3,48,49
2013,9,2,11,3,44,43
2013,9,2,12,3,52,47
2013,9,2,13,3,57,57
2013,9,2,14,3,56,55
2013,9,2,15,3,56,65
2013,9,2,16,3,81,74
2013,9,2,17,3,74,74
2013,9,2,18,3,74,76
2013,9,2,19,3,92,82
2013,9,2,20,3,99,89
2013,9,2,21,3,89,87
2013,9,2,22,3,69,80
2013,9,2,23,3,71,82
2013,9,3,0,3,78,95
2013,9,3,1,3,92,102
2013,9,3,2,3,95,96
2013,9,3,3,3,95,122
2013,9,3,4,3,123,132
2013,9,3,5,3,115,112
2013,9,3,6,3,104,99
2013,9,3,7,3,69,79
2013,9,3,8,3,58,66
2013,9,3,9,3,64,66
2013,9,3,10,3,78,76
2013,9,3,11,3,87,80
2013,9,3,12,3,104,89
2013,9,3,13,3,102,93
2013,9,3,14,3,109,98
2013,9,3,15,3,115,109
2013,9,3,16,3,108,109
2013,9,3,17,3,113,115
2013,9,3,18,3,131,124
2013,9,3,19,3,125,119
2013,9,3,20,3,102,101
2013,9,3,21,3,116,103
2013,9,3,22,3,120,123
2013,9,3,23,3,134,133
2013,9,4,0,3,144,135
2013,9,4,1,3,152,144
2013,9,4,2,3,158,160
2013,9,4,3,3,149,149
2013,9,4,4,3,46,38
2013,9,4,5,3,20,38
2013,9,4,6,3,20,50
2013,9,4,7,3,49,58
2013,9,4,8,3,51,62
2013,9,4,9,3,53,58
2013,9,4,10,3,40,67
2013,9,4,11,3,57,77
2013,9,4,12,3,65,85
2013,9,4,13,3,71,74
2013,9,4,14,3,70,72
2013,9,4,15,3,65,68
2013,9,4,16,3,66,68
2013,9,4,17,3,70,70
2013,9,4,18,3,74,65
2013,9,4,19,3,91,81
2013,9,4,20,3,84,90
2013,9,4,21,3,99,86
2013,9,4,22,3,68,67
2013,9,4,23,3,19,31
2013,9,5,0,3,12,19
2013,9,5,1,3,12,19
2013,9,5,2,3,14,21
2013,9,5,3,3,11,17
2013,9,5,4,3,15,14
2013,9,5,5,3,3,12
2013,9,5,6,3,12,13
2013,9,5,7,3,14,16
2013,9,5,8,3,17,15
2013,9,5,9,3,11,14
2013,9,5,10,3,3,11
2013,9,5,11,3,8,14
2013,9,5,12,3,14,13
2013,9,5,13,3,14,13
2013,9,5,14,3,12,14
2013,9,5,15,3,15,16
2013,9,5,16,3,19,20
2013,9,5,17,3,38,34
2013,9,5,18,3,45,48
2013,9,5,19,3,45,52
2013,9,5,20,3,57,57
2013,9,5,21,3,45,48
2013,9,5,22,3,52,60
2013,9,5,23,3,57,62
2013,9,6,0,3,51,61
2013,9,6,1,3,65,68
2013,9,6,2,3,62,67
2013,9,6,3,3,62,72
2013,9,6,4,3,62,65
2013,9,6,5,3,62,64
2013,9,6,6,3,71,55
2013,9,6,7,3,47,62
2013,9,6,8,3,42,66
2013,9,6,9,3,72,65
2013,9,6,10,3,58,70
2013,9,6,11,3,55,69
2013,9,6,12,3,70,68
2013,9,6,13,3,86,74
2013,9,6,14,3,65,64
2013,9,6,15,3,57,67
2013,9,6,16,3,62,73
2013,9,6,17,3,77,88
2013,9,6,18,3,95,103
2013,9,6,19,3,110,111
2013,9,6,20,3,119,117
2013,9,6,21,3,126,118
2013,9,6,22,3,133,128
2013,9,6,23,3,141,132
2013,9,7,0,3,159,140
2013,9,7,1,3,141,142
2013,9,7,2,3,141,142
2013,9,7,3,3,126,124
2013,9,7,4,3,124,131
2013,9,7,5,3,126,113
2013,9,7,6,3,110,118
2013,9,7,7,3,104,101
2013,9,7,8,3,102,101
2013,9,7,9,3,99,92
2013,9,7,10,3,79,70
2013,9,7,11,3,51,39
2013,9,7,12,3,29,27
2013,9,7,13,3,12,25
2013,9,7,14,3,11,20
2013,9,7,15,3,20,26
2013,9,7,16,3,20,24
2013,9,7,17,3,24,29
2013,9,7,18,3,33,31
2013,9,7,19,3,52,51
2013,9,7,20,3,63,79
2013,9,7,21,3,81,90
2013,9,7,22,3,101,123
2013,9,7,23,3,116,123
2013,9,8,0,3,117,126
2013,9,8,1,3,128,128
2013,9,8,2,3,102,95
2013,9,8,3,3,88,94
2013,9,8,4,3,62,47
2013,9,8,5,3,37,36
2013,9,8,6,3,32,33
2013,9,8,7,3,35,42
2013,9,8,8,3,46,50
2013,9,8,9,3,74,72
2013,9,8,10,3,94,225
2013,9,8,11,3,92,93
2013,9,8,12,3,109,103
2013,9,8,13,3,132,126
2013,9,8,14,3,134,125
2013,9,8,15,3,131,119
2013,9,8,16,3,147,138
2013,9,8,17,3,177,161
2013,9,8,18,3,209,190
2013,9,8,19,3,225,212
2013,9,8,20,3,181,159
2013,9,8,21,3,153,137
2013,9,8,22,3,45,46
2013,9,8,23,3,37,45
2013,9,9,0,3,48,53
2013,9,9,1,3,53,57
2013,9,9,2,3,57,59
2013,9,9,3,3,56,60
2013,9,9,4,3,60,66
2013,9,9,5,3,71,70
2013,9,9,6,3,76,98
2013,9,9,7,3,70,112
2013,9,9,8,3,115,114
2013,9,9,9,3,NA,138
2013,9,9,10,3,137,113
2013,9,9,11,3,122,92
2013,9,9,12,3,72,75
2013,9,9,13,3,NA,70
2013,9,9,14,3,67,69
2013,9,9,15,3,73,78
2013,9,9,16,3,72,80
2013,9,9,17,3,74,84
2013,9,9,18,3,84,89
2013,9,9,19,3,89,99
2013,9,9,20,3,96,103
2013,9,9,21,3,105,119
2013,9,9,22,3,101,106
2013,9,9,23,3,81,98
2013,9,10,0,3,78,104
2013,9,10,1,3,81,106
2013,9,10,2,3,100,107
2013,9,10,3,3,100,106
2013,9,10,4,3,110,114
2013,9,10,5,3,117,116
2013,9,10,6,3,111,124
2013,9,10,7,3,143,142
2013,9,10,8,3,126,102
2013,9,10,9,3,44,35
2013,9,10,10,3,12,9
2013,9,10,11,3,16,9
2013,9,10,12,3,6,15
2013,9,10,13,3,3,9
2013,9,10,14,3,16,11
2013,9,10,15,3,3,10
2013,9,10,16,3,4,12
2013,9,10,17,3,9,13
2013,9,10,18,3,18,17
2013,9,10,19,3,25,61
2013,9,10,20,3,55,68
2013,9,10,21,3,62,97
2013,9,10,22,3,72,110
2013,9,10,23,3,87,115
2013,9,11,0,3,86,98
2013,9,11,1,3,84,86
2013,9,11,2,3,60,50
2013,9,11,3,3,28,39
2013,9,11,4,3,28,24
2013,9,11,5,3,23,26
2013,9,11,6,3,29,35
2013,9,11,7,3,34,33
2013,9,11,8,3,43,36
2013,9,11,9,3,79,92
2013,9,11,10,3,93,92
2013,9,11,11,3,100,91
2013,9,11,12,3,97,90
2013,9,11,13,3,80,67
2013,9,11,14,3,64,70
2013,9,11,15,3,64,73
2013,9,11,16,3,59,72
2013,9,11,17,3,59,87
2013,9,11,18,3,NA,113
2013,9,11,19,3,61,90
2013,9,11,20,3,78,80
2013,9,11,21,3,80,85
2013,9,11,22,3,87,98
2013,9,11,23,3,98,106
2013,9,12,0,3,103,109
2013,9,12,1,3,119,119
2013,9,12,2,3,133,127
2013,9,12,3,3,127,132
2013,9,12,4,3,129,132
2013,9,12,5,3,144,151
2013,9,12,6,3,154,164
2013,9,12,7,3,164,166
2013,9,12,8,3,169,159
2013,9,12,9,3,178,163
2013,9,12,10,3,176,153
2013,9,12,11,3,159,140
2013,9,12,12,3,125,126
2013,9,12,13,3,118,124
2013,9,12,14,3,132,149
2013,9,12,15,3,166,160
2013,9,12,16,3,166,191
2013,9,12,17,3,182,178
2013,9,12,18,3,172,183
2013,9,12,19,3,187,198
2013,9,12,20,3,200,204
2013,9,12,21,3,NA,213
2013,9,12,22,3,163,132
2013,9,12,23,3,32,46
2013,9,13,0,3,63,86
2013,9,13,1,3,73,69
2013,9,13,2,3,43,60
2013,9,13,3,3,46,59
2013,9,13,4,3,56,54
2013,9,13,5,3,51,53
2013,9,13,6,3,56,50
2013,9,13,7,3,48,50
2013,9,13,8,3,52,NA
2013,9,13,9,3,67,NA
2013,9,13,10,3,80,80
2013,9,13,11,3,85,88
2013,9,13,12,3,95,104
2013,9,13,13,3,123,122
2013,9,13,14,3,133,134
2013,9,13,15,3,145,135
2013,9,13,16,3,162,166
2013,9,13,17,3,168,170
2013,9,13,18,3,183,186
2013,9,13,19,3,188,198
2013,9,13,20,3,142,126
2013,9,13,21,3,97,113
2013,9,13,22,3,96,134
2013,9,13,23,3,115,144
2013,9,14,0,3,111,151
2013,9,14,1,3,110,146
2013,9,14,2,3,95,116
2013,9,14,3,3,87,127
2013,9,14,4,3,89,121
2013,9,14,5,3,95,111
2013,9,14,6,3,89,107
2013,9,14,7,3,83,104
2013,9,14,8,3,69,92
2013,9,14,9,3,75,91
2013,9,14,10,3,89,83
2013,9,14,11,3,69,58
2013,9,14,12,3,37,39
2013,9,14,13,3,14,12
2013,9,14,14,3,12,12
2013,9,14,15,3,15,12
2013,9,14,16,3,8,12
2013,9,14,17,3,5,17
2013,9,14,18,3,16,32
2013,9,14,19,3,10,27
2013,9,14,20,3,22,37
2013,9,14,21,3,23,31
2013,9,14,22,3,24,66
2013,9,14,23,3,36,52
2013,9,15,0,3,35,17
2013,9,15,1,3,31,20
2013,9,15,2,3,10,19
2013,9,15,3,3,10,13
2013,9,15,4,3,7,16
2013,9,15,5,3,21,8
2013,9,15,6,3,11,10
2013,9,15,7,3,10,15
2013,9,15,8,3,8,10
2013,9,15,9,3,14,12
2013,9,15,10,3,11,16
2013,9,15,11,3,13,22
2013,9,15,12,3,25,29
2013,9,15,13,3,24,28
2013,9,15,14,3,19,26
2013,9,15,15,3,20,28
2013,9,15,16,3,18,29
2013,9,15,17,3,23,28
2013,9,15,18,3,31,32
2013,9,15,19,3,39,42
2013,9,15,20,3,40,45
2013,9,15,21,3,39,39
2013,9,15,22,3,40,40
2013,9,15,23,3,38,32
2013,9,16,0,3,29,26
2013,9,16,1,3,17,29
2013,9,16,2,3,40,35
2013,9,16,3,3,58,64
2013,9,16,4,3,60,60
2013,9,16,5,3,70,75
2013,9,16,6,3,79,88
2013,9,16,7,3,63,60
2013,9,16,8,3,56,62
2013,9,16,9,3,62,66
2013,9,16,10,3,61,62
2013,9,16,11,3,53,54
2013,9,16,12,3,45,58
2013,9,16,13,3,50,56
2013,9,16,14,3,26,37
2013,9,16,15,3,30,37
2013,9,16,16,3,39,46
2013,9,16,17,3,42,50
2013,9,16,18,3,46,57
2013,9,16,19,3,48,64
2013,9,16,20,3,60,70
2013,9,16,21,3,NA,70
2013,9,16,22,3,128,113
2013,9,16,23,3,128,113
2013,9,17,0,3,139,130
2013,9,17,1,3,117,117
2013,9,17,2,3,111,117
2013,9,17,3,3,83,98
2013,9,17,4,3,72,90
2013,9,17,5,3,70,87
2013,9,17,6,3,73,85
2013,9,17,7,3,65,84
2013,9,17,8,3,70,84
2013,9,17,9,3,NA,85
2013,9,17,10,3,NA,94
2013,9,17,11,3,NA,91
2013,9,17,12,3,NA,97
2013,9,17,13,3,82,94
2013,9,17,14,3,NA,93
2013,9,17,15,3,NA,95
2013,9,17,16,3,NA,93
2013,9,17,17,3,81,102
2013,9,17,18,3,95,108
2013,9,17,19,3,107,114
2013,9,17,20,3,119,179
2013,9,17,21,3,114,117
2013,9,17,22,3,110,116
2013,9,17,23,3,111,118
2013,9,18,0,3,105,121
2013,9,18,1,3,116,132
2013,9,18,2,3,117,128
2013,9,18,3,3,100,126
2013,9,18,4,3,109,113
2013,9,18,5,3,95,106
2013,9,18,6,3,76,98
2013,9,18,7,3,87,104
2013,9,18,8,3,97,110
2013,9,18,9,3,112,126
2013,9,18,10,3,138,151
2013,9,18,11,3,143,148
2013,9,18,12,3,133,139
2013,9,18,13,3,115,105
2013,9,18,14,3,99,106
2013,9,18,15,3,90,95
2013,9,18,16,3,85,90
2013,9,18,17,3,82,90
2013,9,18,18,3,77,110
2013,9,18,19,3,103,119
2013,9,18,20,3,128,121
2013,9,18,21,3,111,116
2013,9,18,22,3,113,106
2013,9,18,23,3,94,113
2013,9,19,0,3,111,113
2013,9,19,1,3,119,123
2013,9,19,2,3,113,118
2013,9,19,3,3,114,114
2013,9,19,4,3,120,131
2013,9,19,5,3,111,128
2013,9,19,6,3,114,128
2013,9,19,7,3,126,120
2013,9,19,8,3,125,125
2013,9,19,9,3,107,126
2013,9,19,10,3,112,124
2013,9,19,11,3,122,129
2013,9,19,12,3,128,108
2013,9,19,13,3,126,109
2013,9,19,14,3,115,103
2013,9,19,15,3,100,112
2013,9,19,16,3,124,124
2013,9,19,17,3,130,126
2013,9,19,18,3,117,121
2013,9,19,19,3,100,128
2013,9,19,20,3,119,129
2013,9,19,21,3,124,140
2013,9,19,22,3,109,138
2013,9,19,23,3,115,153
2013,9,20,0,3,124,156
2013,9,20,1,3,124,153
2013,9,20,2,3,109,147
2013,9,20,3,3,108,131
2013,9,20,4,3,117,114
2013,9,20,5,3,77,98
2013,9,20,6,3,59,87
2013,9,20,7,3,55,59
2013,9,20,8,3,40,38
2013,9,20,9,3,31,29
2013,9,20,10,3,11,15
2013,9,20,11,3,6,7
2013,9,20,12,3,10,12
2013,9,20,13,3,20,12
2013,9,20,14,3,17,12
2013,9,20,15,3,17,16
2013,9,20,16,3,NA,16
2013,9,20,17,3,20,29
2013,9,20,18,3,NA,49
2013,9,20,19,3,NA,54
2013,9,20,20,3,NA,75
2013,9,20,21,3,81,71
2013,9,20,22,3,60,94
2013,9,20,23,3,86,89
2013,9,21,0,3,97,77
2013,9,21,1,3,82,74
2013,9,21,2,3,72,75
2013,9,21,3,3,57,63
2013,9,21,4,3,39,53
2013,9,21,5,3,33,34
2013,9,21,6,3,37,42
2013,9,21,7,3,33,41
2013,9,21,8,3,41,39
2013,9,21,9,3,41,46
2013,9,21,10,3,50,51
2013,9,21,11,3,58,54
2013,9,21,12,3,51,56
2013,9,21,13,3,66,59
2013,9,21,14,3,62,63
2013,9,21,15,3,30,38
2013,9,21,16,3,31,37
2013,9,21,17,3,44,61
2013,9,21,18,3,62,83
2013,9,21,19,3,38,48
2013,9,21,20,3,24,36
2013,9,21,21,3,24,32
2013,9,21,22,3,25,35
2013,9,21,23,3,22,37
2013,9,22,0,3,25,43
2013,9,22,1,3,29,38
2013,9,22,2,3,45,42
2013,9,22,3,3,50,43
2013,9,22,4,3,59,62
2013,9,22,5,3,65,69
2013,9,22,6,3,60,67
2013,9,22,7,3,75,72
2013,9,22,8,3,86,93
2013,9,22,9,3,90,91
2013,9,22,10,3,82,85
2013,9,22,11,3,86,77
2013,9,22,12,3,93,96
2013,9,22,13,3,103,107
2013,9,22,14,3,111,101
2013,9,22,15,3,105,111
2013,9,22,16,3,107,111
2013,9,22,17,3,115,120
2013,9,22,18,3,131,137
2013,9,22,19,3,133,135
2013,9,22,20,3,120,134
2013,9,22,21,3,132,149
2013,9,22,22,3,135,152
2013,9,22,23,3,150,161
2013,9,23,0,3,141,162
2013,9,23,1,3,167,158
2013,9,23,2,3,165,137
2013,9,23,3,3,109,110
2013,9,23,4,3,55,69
2013,9,23,5,3,9,18
2013,9,23,6,3,6,14
2013,9,23,7,3,8,10
2013,9,23,8,3,6,6
2013,9,23,9,3,5,8
2013,9,23,10,3,6,9
2013,9,23,11,3,3,10
2013,9,23,12,3,4,13
2013,9,23,13,3,3,10
2013,9,23,14,3,3,13
2013,9,23,15,3,3,11
2013,9,23,16,3,3,10
2013,9,23,17,3,3,12
2013,9,23,18,3,6,17
2013,9,23,19,3,12,22
2013,9,23,20,3,19,23
2013,9,23,21,3,23,16
2013,9,23,22,3,19,44
2013,9,23,23,3,24,30
2013,9,24,0,3,20,23
2013,9,24,1,3,7,17
2013,9,24,2,3,10,10
2013,9,24,3,3,3,9
2013,9,24,4,3,7,11
2013,9,24,5,3,20,10
2013,9,24,6,3,9,11
2013,9,24,7,3,4,9
2013,9,24,8,3,9,11
2013,9,24,9,3,6,11
2013,9,24,10,3,3,11
2013,9,24,11,3,3,11
2013,9,24,12,3,3,10
2013,9,24,13,3,6,7
2013,9,24,14,3,6,7
2013,9,24,15,3,NA,9
2013,9,24,16,3,NA,11
2013,9,24,17,3,5,13
2013,9,24,18,3,6,17
2013,9,24,19,3,18,31
2013,9,24,20,3,22,36
2013,9,24,21,3,27,29
2013,9,24,22,3,19,25
2013,9,24,23,3,13,13
2013,9,25,0,3,14,10
2013,9,25,1,3,11,7
2013,9,25,2,3,19,8
2013,9,25,3,3,26,14
2013,9,25,4,3,18,19
2013,9,25,5,3,23,30
2013,9,25,6,3,14,27
2013,9,25,7,3,11,23
2013,9,25,8,3,11,20
2013,9,25,9,3,8,16
2013,9,25,10,3,11,11
2013,9,25,11,3,7,11
2013,9,25,12,3,8,10
2013,9,25,13,3,7,23
2013,9,25,14,3,8,9
2013,9,25,15,3,7,8
2013,9,25,16,3,7,11
2013,9,25,17,3,6,14
2013,9,25,18,3,9,19
2013,9,25,19,3,13,22
2013,9,25,20,3,10,22
2013,9,25,21,3,10,26
2013,9,25,22,3,22,28
2013,9,25,23,3,32,47
2013,9,26,0,3,52,62
2013,9,26,1,3,39,37
2013,9,26,2,3,41,36
2013,9,26,3,3,29,33
2013,9,26,4,3,23,28
2013,9,26,5,3,19,30
2013,9,26,6,3,35,27
2013,9,26,7,3,25,22
2013,9,26,8,3,24,20
2013,9,26,9,3,33,30
2013,9,26,10,3,49,55
2013,9,26,11,3,46,48
2013,9,26,12,3,59,55
2013,9,26,13,3,66,NA
2013,9,26,14,3,73,66
2013,9,26,15,3,60,64
2013,9,26,16,3,51,53
2013,9,26,17,3,38,47
2013,9,26,18,3,38,51
2013,9,26,19,3,63,69
2013,9,26,20,3,89,107
2013,9,26,21,3,96,114
2013,9,26,22,3,109,138
2013,9,26,23,3,129,187
2013,9,27,0,3,140,184
2013,9,27,1,3,133,146
2013,9,27,2,3,113,139
2013,9,27,3,3,132,143
2013,9,27,4,3,124,129
2013,9,27,5,3,105,126
2013,9,27,6,3,100,137
2013,9,27,7,3,100,113
2013,9,27,8,3,109,127
2013,9,27,9,3,130,148
2013,9,27,10,3,141,159
2013,9,27,11,3,155,161
2013,9,27,12,3,171,166
2013,9,27,13,3,203,202
2013,9,27,14,3,222,229
2013,9,27,15,3,231,229
2013,9,27,16,3,235,254
2013,9,27,17,3,241,259
2013,9,27,18,3,249,281
2013,9,27,19,3,264,292
2013,9,27,20,3,276,298
2013,9,27,21,3,276,266
2013,9,27,22,3,226,250
2013,9,27,23,3,190,211
2013,9,28,0,3,180,207
2013,9,28,1,3,189,209
2013,9,28,2,3,187,210
2013,9,28,3,3,192,217
2013,9,28,4,3,202,226
2013,9,28,5,3,207,232
2013,9,28,6,3,222,238
2013,9,28,7,3,231,253
2013,9,28,8,3,237,269
2013,9,28,9,3,243,272
2013,9,28,10,3,249,273
2013,9,28,11,3,262,265
2013,9,28,12,3,231,236
2013,9,28,13,3,213,213
2013,9,28,14,3,216,221
2013,9,28,15,3,222,234
2013,9,28,16,3,227,237
2013,9,28,17,3,227,246
2013,9,28,18,3,NA,262
2013,9,28,19,3,NA,274
2013,9,28,20,3,NA,283
2013,9,28,21,3,NA,272
2013,9,28,22,3,261,286
2013,9,28,23,3,255,289
2013,9,29,0,3,255,280
2013,9,29,1,3,253,286
2013,9,29,2,3,245,284
2013,9,29,3,3,229,259
2013,9,29,4,3,221,233
2013,9,29,5,3,209,226
2013,9,29,6,3,205,232
2013,9,29,7,3,211,228
2013,9,29,8,3,205,221
2013,9,29,9,3,192,211
2013,9,29,10,3,185,204
2013,9,29,11,3,179,207
2013,9,29,12,3,165,228
2013,9,29,13,3,165,222
2013,9,29,14,3,200,210
2013,9,29,15,3,196,212
2013,9,29,16,3,206,219
2013,9,29,17,3,201,213
2013,9,29,18,3,194,221
2013,9,29,19,3,194,208
2013,9,29,20,3,196,207
2013,9,29,21,3,192,208
2013,9,29,22,3,205,210
2013,9,29,23,3,NA,210
2013,9,30,0,3,NA,214
2013,9,30,1,3,NA,221
2013,9,30,2,3,NA,226
2013,9,30,3,3,NA,228
2013,9,30,4,3,NA,202
2013,9,30,5,3,NA,122
2013,9,30,6,3,NA,100
2013,9,30,7,3,NA,98
2013,9,30,8,3,NA,120
2013,9,30,9,3,NA,127
2013,9,30,10,3,NA,128
2013,9,30,11,3,NA,125
2013,9,30,12,3,NA,114
2013,9,30,13,3,NA,102
2013,9,30,14,3,NA,103
2013,9,30,15,3,NA,84
2013,9,30,16,3,NA,92
2013,9,30,17,3,91,93
2013,9,30,18,3,92,114
2013,9,30,19,3,92,164
2013,9,30,20,3,144,200
2013,9,30,21,3,190,208
2013,9,30,22,3,203,188
2013,9,30,23,3,198,173
2013,10,1,0,3,178,170
2013,10,1,1,3,184,169
2013,10,1,2,3,154,152
2013,10,1,3,3,143,147
2013,10,1,4,3,131,136
2013,10,1,5,3,120,145
2013,10,1,6,3,127,134
2013,10,1,7,3,109,131
2013,10,1,8,3,109,115
2013,10,1,9,3,42,36
2013,10,1,10,3,12,23
2013,10,1,11,3,27,27
2013,10,1,12,3,5,23
2013,10,1,13,3,15,16
2013,10,1,14,3,7,10
2013,10,1,15,3,10,12
2013,10,1,16,3,3,12
2013,10,1,17,3,17,13
2013,10,1,18,3,18,26
2013,10,1,19,3,35,64
2013,10,1,20,3,43,50
2013,10,1,21,3,35,34
2013,10,1,22,3,29,36
2013,10,1,23,3,31,34
2013,10,2,0,3,31,36
2013,10,2,1,3,29,37
2013,10,2,2,3,22,37
2013,10,2,3,3,14,24
2013,10,2,4,3,8,11
2013,10,2,5,3,7,9
2013,10,2,6,3,10,11
2013,10,2,7,3,12,13
2013,10,2,8,3,4,8
2013,10,2,9,3,3,7
2013,10,2,10,3,5,5
2013,10,2,11,3,4,6
2013,10,2,12,3,5,10
2013,10,2,13,3,3,9
2013,10,2,14,3,6,5
2013,10,2,15,3,7,8
2013,10,2,16,3,10,13
2013,10,2,17,3,12,16
2013,10,2,18,3,14,21
2013,10,2,19,3,16,27
2013,10,2,20,3,20,26
2013,10,2,21,3,30,46
2013,10,2,22,3,27,41
2013,10,2,23,3,30,43
2013,10,3,0,3,48,42
2013,10,3,1,3,67,60
2013,10,3,2,3,62,53
2013,10,3,3,3,49,51
2013,10,3,4,3,41,43
2013,10,3,5,3,33,36
2013,10,3,6,3,30,36
2013,10,3,7,3,47,45
2013,10,3,8,3,45,48
2013,10,3,9,3,87,95
2013,10,3,10,3,90,94
2013,10,3,11,3,94,96
2013,10,3,12,3,95,95
2013,10,3,13,3,85,85
2013,10,3,14,3,79,81
2013,10,3,15,3,72,71
2013,10,3,16,3,68,65
2013,10,3,17,3,52,59
2013,10,3,18,3,49,58
2013,10,3,19,3,52,58
2013,10,3,20,3,59,57
2013,10,3,21,3,58,55
2013,10,3,22,3,39,42
2013,10,3,23,3,45,40
2013,10,4,0,3,51,47
2013,10,4,1,3,51,58
2013,10,4,2,3,57,55
2013,10,4,3,3,72,58
2013,10,4,4,3,62,67
2013,10,4,5,3,69,63
2013,10,4,6,3,64,75
2013,10,4,7,3,76,83
2013,10,4,8,3,91,95
2013,10,4,9,3,121,119
2013,10,4,10,3,128,127
2013,10,4,11,3,155,139
2013,10,4,12,3,184,159
2013,10,4,13,3,190,170
2013,10,4,14,3,195,172
2013,10,4,15,3,193,168
2013,10,4,16,3,185,170
2013,10,4,17,3,189,180
2013,10,4,18,3,214,214
2013,10,4,19,3,261,276
2013,10,4,20,3,326,357
2013,10,4,21,3,337,388
2013,10,4,22,3,346,403
2013,10,4,23,3,351,393
2013,10,5,0,3,346,395
2013,10,5,1,3,343,379
2013,10,5,2,3,308,346
2013,10,5,3,3,281,319
2013,10,5,4,3,266,282
2013,10,5,5,3,253,290
2013,10,5,6,3,243,294
2013,10,5,7,3,260,310
2013,10,5,8,3,287,322
2013,10,5,9,3,306,308
2013,10,5,10,3,308,301
2013,10,5,11,3,306,296
2013,10,5,12,3,300,277
2013,10,5,13,3,279,269
2013,10,5,14,3,279,250
2013,10,5,15,3,241,229
2013,10,5,16,3,250,242
2013,10,5,17,3,261,255
2013,10,5,18,3,263,316
2013,10,5,19,3,274,342
2013,10,5,20,3,296,337
2013,10,5,21,3,NA,308
2013,10,5,22,3,277,324
2013,10,5,23,3,291,353
2013,10,6,0,3,321,365
2013,10,6,1,3,300,320
2013,10,6,2,3,295,278
2013,10,6,3,3,283,244
2013,10,6,4,3,252,251
2013,10,6,5,3,237,252
2013,10,6,6,3,201,197
2013,10,6,7,3,253,260
2013,10,6,8,3,222,229
2013,10,6,9,3,140,143
2013,10,6,10,3,117,147
2013,10,6,11,3,131,152
2013,10,6,12,3,161,171
2013,10,6,13,3,163,168
2013,10,6,14,3,171,183
2013,10,6,15,3,203,179
2013,10,6,16,3,203,185
2013,10,6,17,3,178,177
2013,10,6,18,3,192,188
2013,10,6,19,3,213,206
2013,10,6,20,3,213,211
2013,10,6,21,3,210,205
2013,10,6,22,3,198,210
2013,10,6,23,3,215,201
2013,10,7,0,3,187,196
2013,10,7,1,3,190,192
2013,10,7,2,3,174,187
2013,10,7,3,3,208,185
2013,10,7,4,3,195,173
2013,10,7,5,3,169,166
2013,10,7,6,3,150,161
2013,10,7,7,3,159,160
2013,10,7,8,3,159,113
2013,10,7,9,3,92,66
2013,10,7,10,3,66,38
2013,10,7,11,3,65,41
2013,10,7,12,3,65,33
2013,10,7,13,3,31,23
2013,10,7,14,3,23,15
2013,10,7,15,3,19,15
2013,10,7,16,3,28,17
2013,10,7,17,3,49,24
2013,10,7,18,3,48,42
2013,10,7,19,3,70,50
2013,10,7,20,3,92,55
2013,10,7,21,3,110,86
2013,10,7,22,3,90,77
2013,10,7,23,3,110,76
2013,10,8,0,3,113,81
2013,10,8,1,3,99,66
2013,10,8,2,3,72,32
2013,10,8,3,3,69,38
2013,10,8,4,3,69,38
2013,10,8,5,3,86,55
2013,10,8,6,3,67,49
2013,10,8,7,3,76,43
2013,10,8,8,3,67,42
2013,10,8,9,3,70,56
2013,10,8,10,3,79,67
2013,10,8,11,3,71,65
2013,10,8,12,3,75,60
2013,10,8,13,3,73,NA
2013,10,8,14,3,67,NA
2013,10,8,15,3,67,NA
2013,10,8,16,3,65,NA
2013,10,8,17,3,76,69
2013,10,8,18,3,79,73
2013,10,8,19,3,97,95
2013,10,8,20,3,95,86
2013,10,8,21,3,85,74
2013,10,8,22,3,122,84
2013,10,8,23,3,126,97
2013,10,9,0,3,121,98
2013,10,9,1,3,126,96
2013,10,9,2,3,133,92
2013,10,9,3,3,120,92
2013,10,9,4,3,121,92
2013,10,9,5,3,120,99
2013,10,9,6,3,106,102
2013,10,9,7,3,134,113
2013,10,9,8,3,150,110
2013,10,9,9,3,159,114
2013,10,9,10,3,159,112
2013,10,9,11,3,133,108
2013,10,9,12,3,115,125
2013,10,9,13,3,137,148
2013,10,9,14,3,165,176
2013,10,9,15,3,165,177
2013,10,9,16,3,164,182
2013,10,9,17,3,164,181
2013,10,9,18,3,161,197
2013,10,9,19,3,161,197
2013,10,9,20,3,187,226
2013,10,9,21,3,206,224
2013,10,9,22,3,206,247
2013,10,9,23,3,188,208
2013,10,10,0,3,173,194
2013,10,10,1,3,176,203
2013,10,10,2,3,170,203
2013,10,10,3,3,173,203
